date,avg_daily_kwh,peak_hour_kwh,weekly_std_kwh,day_night_ratio
2007-02-28,0.36164861111111113,0.47307333333333335,0.844942278946761,0.9974455354403189
2007-03-01,0.3594194444444444,0.2871666666666667,0.844942278946761,1.0446730507885336
2007-03-02,0.35811666666666664,0.27496,0.844942278946761,0.9934747649678377
2007-03-03,0.5688347222222222,1.0970133333333332,0.844942278946761,0.4857954442392735
2007-03-04,1.4518749999999998,4.332666666666666,0.844942278946761,0.6658141191431182
2007-03-05,1.8474527777777776,3.8859333333333335,1.3644170435442213,1.1091081488622543
2007-03-06,0.865625,1.4905266666666668,1.3644170435442213,1.0875131045247035
2007-03-07,1.6494486111111113,3.0700266666666667,1.3644170435442213,0.8968112377316905
2007-03-08,1.0917583333333334,2.31386,1.3644170435442213,0.5971919415631255
2007-03-09,0.8837583333333334,0.4926066666666667,1.3644170435442213,2.6237342961604613
2007-03-10,1.7254944444444444,2.3630999999999998,1.3644170435442213,1.2443834230588577
2007-03-11,2.417108333333333,3.1378333333333335,1.3644170435442213,0.8244947125530606
2007-03-12,1.3546305555555556,2.2388866666666667,1.1891719367304403,1.3081058951319193
2007-03-13,0.8959333333333334,1.7855933333333334,1.1891719367304403,0.5801215945444123
2007-03-14,1.2453916666666667,2.23476,1.1891719367304403,0.8788360076604911
2007-03-15,1.3088986111111112,2.3997733333333335,1.1891719367304403,0.9690005891914707
2007-03-16,1.1819819444444446,2.26708,1.1891719367304403,0.5703314567452915
2007-03-17,1.4083958333333333,2.9478733333333333,1.1891719367304403,1.188436761516299
2007-03-18,1.6465597222222221,2.6132,1.1891719367304403,1.3086793364063196
2007-03-19,1.4948041666666667,2.865346666666667,1.2994620099979983,0.8834683177465421
2007-03-20,1.4487694444444446,2.41636,1.2994620099979983,0.8264837464214111
2007-03-21,1.487563888888889,2.077933333333333,1.2994620099979983,0.973430766140994
2007-03-22,1.010401388888889,1.2024266666666668,1.2994620099979983,0.9690442615363378
2007-03-23,0.9090333333333334,1.49092,1.2994620099979983,0.7226373429698666
2007-03-24,2.0614097222222223,3.515293333333333,1.2994620099979983,0.9244428481777492
2007-03-25,2.317120138888889,2.6637633333333333,1.2994620099979983,0.7639315923028125
2007-03-26,0.9833902777777779,1.1110533333333334,1.2744573214878339,1.4152527340578673
2007-03-27,0.7674583333333334,1.73014,1.2744573214878339,0.5679347594766457
2007-03-28,1.6207625,2.153506666666667,1.2744573214878339,1.652470291943593
2007-03-29,1.1044486111111111,2.2903266666666666,1.2744573214878339,0.5784978125024812
2007-03-30,0.9738847222222222,1.2439866666666668,1.2744573214878339,1.3843668921147574
2007-03-31,2.4371597222222223,3.3815066666666667,1.2744573214878339,0.9979243734123961
2007-04-01,1.9346888888888887,3.3855666666666666,1.2744573214878339,0.6972754178379045
2007-04-02,1.3616513888888888,1.8216533333333333,1.162426857030073,0.7576877290362369
2007-04-03,1.1408472222222221,2.096713333333333,1.162426857030073,0.6792702398256556
2007-04-04,1.4249083333333332,1.8136466666666669,1.162426857030073,1.3924806910189922
2007-04-05,1.2806097222222221,2.4951266666666667,1.162426857030073,0.7213910192742833
2007-04-06,1.111902777777778,1.962446666666667,1.162426857030073,0.7692076499109396
2007-04-07,1.079113888888889,1.0799266666666667,1.162426857030073,0.7220589473870854
2007-04-08,1.1172333333333333,0.3004466666666667,1.162426857030073,0.5909181705809642
2007-04-09,0.6950833333333333,1.6148,0.49297172306590387,0.7501538719785139
2007-04-10,0.5398361111111112,0.7138533333333333,0.49297172306590387,0.5292627172326421
2007-04-11,0.6163069444444444,0.30311333333333335,0.49297172306590387,1.270657646962502
2007-04-12,0.37340694444444444,0.4401333333333333,0.49297172306590387,0.9787226212906267
2007-04-13,0.3826541666666667,0.34606,0.49297172306590387,0.9844920479428375
2007-04-14,0.38490833333333335,0.30768666666666666,0.49297172306590387,0.9846461232177256
2007-04-15,0.5042805555555555,0.24630666666666665,0.49297172306590387,1.242658958109427
2007-04-16,0.6613819444444444,1.3495400000000002,0.9939635410406347,0.6660543974921455
2007-04-17,0.8498152777777778,1.3315733333333333,0.9939635410406347,0.8752244935486837
2007-04-18,0.6932263888888889,0.7409533333333334,0.9939635410406347,1.1179253689543676
2007-04-19,0.7143458333333332,0.9152,0.9939635410406347,1.0340062879402052
2007-04-20,0.5712361111111112,0.9421133333333334,0.9939635410406347,0.6953281506335479
2007-04-21,1.162261111111111,2.2727133333333334,0.9939635410406347,0.8514549187581862
2007-04-22,1.5511902777777777,1.8885866666666666,0.9939635410406347,1.8840499621694349
2007-04-23,0.7323375,0.8470666666666666,0.7316065506060833,1.290334070306358
2007-04-24,0.716736111111111,1.4231933333333335,0.7316065506060833,0.6721373093510725
2007-04-25,0.8778902777777778,1.0204,0.7316065506060833,1.071690308878284
2007-04-26,0.8857402777777778,1.32808,0.7316065506060833,1.2059405461123909
2007-04-27,0.7599527777777778,1.4242733333333333,0.7316065506060833,0.476620078639223
2007-04-28,0.4517678243227115,0.4117448979591837,0.7316065506060833,0.9626168452040533
2007-04-29,0.34262567132116006,0.3112078410311493,0.7316065506060833,1.0
2007-04-30,0.44955511546723953,0.8656666666666666,0.9621389462436153,0.4742586581631027
2007-05-01,1.1554569444444445,2.0109999999999997,0.9621389462436153,0.9110570517591494
2007-05-02,0.6968652777777777,0.7793066666666667,0.9621389462436153,0.8688421397656417
2007-05-03,0.7571097222222223,1.0549799999999998,0.9621389462436153,0.46957300026689164
2007-05-04,0.6931444444444445,1.4512800000000001,0.9621389462436153,0.5700452391888406
2007-05-05,1.0854527777777778,1.5885266666666666,0.9621389462436153,1.1988059600711247
2007-05-06,1.4597944444444444,1.9192533333333333,0.9621389462436153,0.8432329864508911
2007-05-07,1.1414333333333333,1.18776,1.0340322716249408,1.6969893870478667
2007-05-08,1.2425638888888888,1.26766,1.0340322716249408,1.3964973186111422
2007-05-09,1.1567611111111111,1.9244599999999998,1.0340322716249408,1.0866092612032097
2007-05-10,0.4915861111111111,1.07678,1.0340322716249408,0.6177395469586997
2007-05-11,0.6799680555555555,0.9727466666666668,1.0340322716249408,1.125269143948602
2007-05-12,1.0010875000000001,1.6473933333333335,1.0340322716249408,1.3465203420895853
2007-05-13,1.1352347222222223,1.63404,1.0340322716249408,1.7645198603820555
2007-05-14,1.0192930555555555,2.2362333333333333,1.0066663413962729,0.5625806424139709
2007-05-15,0.62805,0.5921466666666667,1.0066663413962729,1.3195248061061187
2007-05-16,1.1756555555555555,1.4292200000000002,1.0066663413962729,1.8213288181690919
2007-05-17,0.8554277777777778,1.2638733333333332,1.0066663413962729,0.9285937950124626
2007-05-18,1.1330069444444444,2.0251266666666665,1.0066663413962729,0.8678589909739934
2007-05-19,0.9926680555555556,0.9516866666666666,1.0066663413962729,2.4844722010959654
2007-05-20,1.3668944444444444,2.8608066666666665,1.0066663413962729,0.7096569095804742
2007-05-21,0.7778208333333333,0.8670466666666666,1.0569739075192774,0.9534579524010506
2007-05-22,0.7867027777777779,1.32258,1.0569739075192774,0.6513925696576375
2007-05-23,1.0173166666666666,1.0467666666666666,1.0569739075192774,1.6961383722342669
2007-05-24,0.8016583333333333,1.25112,1.0569739075192774,0.7758121533023005
2007-05-25,1.1209861111111112,2.6178600000000003,1.0569739075192774,0.5422965430131259
2007-05-26,1.0501722222222223,1.30006,1.0569739075192774,1.1973769481812133
2007-05-27,1.4957,2.6938400000000002,1.0569739075192774,1.66899305305995
2007-05-28,1.1371305555555555,2.2832066666666666,0.9724172603966699,0.8498909813934049
2007-05-29,0.7370416666666666,1.0080866666666666,0.9724172603966699,1.081499611682474
2007-05-30,1.1179625,1.8590933333333333,0.9724172603966699,1.6300530628782037
2007-05-31,0.6517708333333333,1.3180466666666666,0.9724172603966699,0.5355003157546864
2007-06-01,0.7259513888888888,0.7139399999999999,0.9724172603966699,1.803261895567855
2007-06-02,1.0308069444444445,1.7825866666666665,0.9724172603966699,1.54233392365952
2007-06-03,1.4639069444444444,1.8146533333333332,0.9724172603966699,1.185520174341812
2007-06-04,0.6330680555555556,0.8993666666666666,0.9663260678287231,0.9833476925219086
2007-06-05,1.0131194444444445,1.1625599999999998,0.9663260678287231,0.911921892405478
2007-06-06,1.1776479166666667,1.5472299999999999,0.9663260678287231,0.9426522188886481
2007-06-07,0.6840291666666667,1.1383266666666667,0.9663260678287231,1.0785017936273475
2007-06-08,1.491698611111111,2.5478533333333333,0.9663260678287231,1.7052181381747473
2007-06-09,0.7675416666666667,1.21499,0.9663260678287231,0.8403145340559787
2007-06-10,0.9311194444444444,0.72748,0.9663260678287231,1.850741381729735
2007-06-11,0.5518430555555556,0.5048333333333332,0.9968653182096339,1.5430718322569907
2007-06-12,0.6380319444444444,1.3265733333333332,0.9968653182096339,0.5489606339037343
2007-06-13,0.643938888888889,0.8818533333333333,0.9968653182096339,1.0007336028964369
2007-06-14,0.8743638888888889,1.7851400000000002,0.9968653182096339,0.4622318742959341
2007-06-15,0.687225,1.1805266666666667,0.9968653182096339,0.7804140849327491
2007-06-16,1.4012236111111112,2.599626666666667,0.9968653182096339,1.1027991996331652
2007-06-17,1.3521458333333334,2.608566666666667,0.9968653182096339,0.8321966146862543
2007-06-18,0.47116250000000004,0.5645533333333332,0.6206638777719532,1.305805346546767
2007-06-19,0.5870180555555555,0.7628133333333333,0.6206638777719532,1.108373573309921
2007-06-20,0.7460319444444445,1.4604733333333333,0.6206638777719532,0.8873811038064351
2007-06-21,0.5603791666666667,0.6018466666666666,0.6206638777719532,0.9490036953843923
2007-06-22,0.3932597222222222,0.34662000000000004,0.6206638777719532,1.351621610398239
2007-06-23,0.33164305555555557,0.5743733333333334,0.6206638777719532,1.3530750810528496
2007-06-24,0.49628888888888884,0.6605133333333333,0.6206638777719532,0.978461759934444
2007-06-25,0.7445847222222223,1.1776799999999998,0.9926958338185132,0.5921411749332525
2007-06-26,0.6561861111111111,0.5469266666666667,0.9926958338185132,0.6078012325974729
2007-06-27,1.0283513888888889,2.1937333333333333,0.9926958338185132,0.7032852768710159
2007-06-28,0.8996097222222222,1.7726199999999999,0.9926958338185132,0.7557785566552004
2007-06-29,0.9058902777777778,1.7099066666666667,0.9926958338185132,0.7757766833016153
2007-06-30,0.9273013888888889,2.0943066666666668,0.9926958338185132,0.7421153570170517
2007-07-01,0.7129611111111112,0.6711066666666666,0.9926958338185132,0.6896981905918679
2007-07-02,0.67155,1.1998333333333333,0.9447517596420485,0.43657301768397033
2007-07-03,0.73605,0.7480666666666667,0.9447517596420485,0.6617937574081391
2007-07-04,0.6968125,0.9937199999999999,0.9447517596420485,0.9459129254339184
2007-07-05,0.7342291666666666,1.2803,0.9447517596420485,0.5101683440125465
2007-07-06,0.7427250000000001,1.9341533333333332,0.9447517596420485,0.32832072729982487
2007-07-07,0.943198611111111,1.1081400000000001,0.9447517596420485,0.6943899000736037
2007-07-08,0.7563055555555555,1.0084133333333334,0.9447517596420485,0.861757958473368
2007-07-09,0.8195541666666666,0.5995333333333334,0.8046807728338453,0.9596596626515627
2007-07-10,0.6307805555555556,0.5988133333333333,0.8046807728338453,0.7009749027157202
2007-07-11,0.5016333333333333,0.38614,0.8046807728338453,2.184917373591295
2007-07-12,0.7427652777777779,1.7973933333333332,0.8046807728338453,0.4100051940108046
2007-07-13,0.5516541666666667,0.6305533333333333,0.8046807728338453,1.2262572024303298
2007-07-14,0.8945625,1.3792,0.8046807728338453,1.032974663767009
2007-07-15,0.7267368055555555,1.0759595238095239,0.8046807728338453,0.9569937313747832
2007-07-16,0.5928291666666666,0.80284,0.7770568855100227,0.9882198404158691
2007-07-17,0.49974444444444444,0.6596133333333333,0.7770568855100227,0.9876921037221997
2007-07-18,0.5257513888888888,0.38610666666666665,0.7770568855100227,2.5150336143817555
2007-07-19,0.47075416666666664,0.8427600000000001,0.7770568855100227,0.7543996770119463
2007-07-20,0.771126388888889,1.6551666666666667,0.7770568855100227,0.6703048426448777
2007-07-21,0.7362833333333334,0.9337599999999999,0.7770568855100227,1.328894824473156
2007-07-22,0.9564895833333333,1.0537833333333333,0.7770568855100227,1.3797343036485303
2007-07-23,0.6882069444444444,0.8329133333333333,0.8156798206219693,1.6087521914699827
2007-07-24,0.5731138888888889,0.6300333333333333,0.8156798206219693,1.1470300532800533
2007-07-25,0.32816666666666666,0.3330066666666667,0.8156798206219693,1.103314135146924
2007-07-26,0.6420138888888889,1.4692066666666668,0.8156798206219693,0.6104139521596442
2007-07-27,0.8350791666666666,1.1913066666666667,0.8156798206219693,1.124996023962254
2007-07-28,1.1262930555555557,1.9527799999999997,0.8156798206219693,1.6878542402768295
2007-07-29,0.2229972222222222,0.31360666666666664,0.8156798206219693,0.9302940681430185
2007-07-30,0.3241777777777778,0.5313,0.6769367583367012,0.6301718117055454
2007-07-31,0.5641194444444444,0.9590466666666667,0.6769367583367012,1.0445489232751766
2007-08-01,0.7528979166666667,0.2159066666666667,0.6769367583367012,3.695544275728256
2007-08-02,0.7079277777777778,0.17392000000000002,0.6769367583367012,1.2340426464464946
2007-08-03,0.7384472222222223,0.2117,0.6769367583367012,2.4236903956985096
2007-08-04,0.7951319444444445,0.34839333333333333,0.6769367583367012,1.5289674213141908
2007-08-05,0.5465958333333333,0.18981333333333333,0.6769367583367012,1.4620201691607027
2007-08-06,0.75675,0.21672000000000002,0.9230950003647707,1.9041697536951065
2007-08-07,1.0302638888888889,1.1316466666666667,0.9230950003647707,1.7094184424103849
2007-08-08,0.7815847222222222,0.21550000000000002,0.9230950003647707,1.807094292940126
2007-08-09,0.7442222222222222,0.16136666666666666,0.9230950003647707,2.2917644457003843
2007-08-10,0.7138958333333333,0.18629333333333334,0.9230950003647707,2.8803665929353857
2007-08-11,0.7580902777777778,0.2843133333333333,0.9230950003647707,3.479188891989036
2007-08-12,0.8624333333333334,0.33999333333333337,0.9230950003647707,0.7996991574670101
2007-08-13,0.8007027777777778,0.17106666666666667,0.8905289869019951,1.451297707327029
2007-08-14,0.6536041666666667,0.21027333333333334,0.8905289869019951,1.7522106814513296
2007-08-15,0.8276805555555555,0.17617333333333332,0.8905289869019951,1.8079442114686899
2007-08-16,0.6656222222222222,0.17594666666666667,0.8905289869019951,1.8909022910156958
2007-08-17,0.7013138888888888,0.33233999999999997,0.8905289869019951,1.3905824649777725
2007-08-18,0.24163888888888888,0.35408,0.8905289869019951,0.9868668988751214
2007-08-19,0.9877041666666667,2.576513333333333,0.8905289869019951,0.8950376797382139
2007-08-20,0.929751388888889,1.1062466666666668,1.0041103913192135,2.0513248278156864
2007-08-21,0.44621944444444445,0.8300066666666667,1.0041103913192135,0.7748106573270506
2007-08-22,0.8401444444444445,1.8720666666666668,1.0041103913192135,0.4379571587162353
2007-08-23,0.7724388888888888,0.88914,1.0041103913192135,1.4445665408097335
2007-08-24,1.1503569444444444,1.7301733333333333,1.0041103913192135,0.8110589001887026
2007-08-25,0.7992222222222223,0.82656,1.0041103913192135,1.1275164063222107
2007-08-26,0.9131291666666667,1.073,1.0041103913192135,1.7606096869685708
2007-08-27,0.8414791666666667,0.9261600000000001,0.9411265021206859,0.9134250676638064
2007-08-28,0.6923638888888889,0.47413333333333335,0.9411265021206859,0.9825488675455865
2007-08-29,0.5194388888888889,0.6941733333333334,0.9411265021206859,1.2659969584421407
2007-08-30,0.8350402777777778,1.62374,0.9411265021206859,0.4865053973465725
2007-08-31,0.8887652777777777,1.4777,0.9411265021206859,0.825563150447325
2007-09-01,1.1815875,1.81978,0.9411265021206859,1.0343942799751302
2007-09-02,1.1544916666666667,1.8438533333333331,0.9411265021206859,1.1123258012380692
2007-09-03,0.7214736111111111,0.9100333333333332,1.0178778604626897,1.437422285202164
2007-09-04,1.1006555555555555,2.0756333333333337,1.0178778604626897,1.2460321059314348
2007-09-05,0.8587305555555554,1.35454,1.0178778604626897,0.8384407243317178
2007-09-06,0.6260236111111112,0.8669133333333334,1.0178778604626897,0.7708461018653843
2007-09-07,0.9281222222222223,1.57378,1.0178778604626897,1.0707961859430248
2007-09-08,1.020661111111111,1.7547333333333333,1.0178778604626897,1.2766592210962648
2007-09-09,1.1663208333333333,1.9942333333333333,1.0178778604626897,1.0574971456012858
2007-09-10,0.7759555555555555,1.6120066666666666,0.9707110305267558,0.480195632706482
2007-09-11,0.6830361111111111,0.9297933333333332,0.9707110305267558,0.6594377726863209
2007-09-12,0.8942805555555555,1.4541333333333333,0.9707110305267558,0.4536091783796963
2007-09-13,0.7960986111111111,1.5044133333333334,0.9707110305267558,0.8747416138992098
2007-09-14,0.7885208333333333,1.05186,0.9707110305267558,0.8763323054957912
2007-09-15,0.7606333333333333,0.68982,0.9707110305267558,1.4678860634573008
2007-09-16,1.1473777777777778,2.4803066666666664,0.9707110305267558,0.6481892327582078
2007-09-17,1.0147125,2.4493533333333333,1.0693300934737306,0.3816551653709192
2007-09-18,0.8107777777777778,1.5388266666666668,1.0693300934737306,0.7665767884108495
2007-09-19,0.9018638888888889,1.7274933333333335,1.0693300934737306,1.7864210987049318
2007-09-20,0.8718972222222222,1.16202,1.0693300934737306,0.8357180245224038
2007-09-21,0.8602638888888888,1.9808666666666666,1.0693300934737306,0.6034451068764934
2007-09-22,0.8167861111111111,1.1396466666666667,1.0693300934737306,1.6857534309136162
2007-09-23,0.9847013888888889,2.2196933333333333,1.0693300934737306,0.7446098044716106
2007-09-24,0.9406458333333333,2.07104,1.1714668061354179,1.4244056802683343
2007-09-25,1.2252375,1.5966133333333332,1.1714668061354179,1.4388633008398901
2007-09-26,1.271875,2.26816,1.1714668061354179,1.2572431438473333
2007-09-27,0.9670833333333333,1.4003466666666666,1.1714668061354179,1.191552310210248
2007-09-28,1.1670125,1.0218133333333332,1.1714668061354179,2.454147448388131
2007-09-29,1.5948069444444444,2.30266,1.1714668061354179,1.3581159896496486
2007-09-30,1.0529791666666666,1.71712,1.1714668061354179,1.069664467272524
2007-10-01,1.1950847222222223,1.5288733333333333,1.0835208222511976,1.1644911768775075
2007-10-02,1.526988888888889,2.0378066666666665,1.0835208222511976,1.6167046284858826
2007-10-03,0.8892041666666667,1.1960066666666667,1.0835208222511976,1.3181428121413132
2007-10-04,1.0544847222222222,1.9687999999999999,1.0835208222511976,0.8964226123272753
2007-10-05,0.9681194444444445,1.1463666666666668,1.0835208222511976,1.5271954694762488
2007-10-06,1.2196111111111112,2.062753333333333,1.0835208222511976,1.0147252157273932
2007-10-07,1.4625791666666668,2.556973333333333,1.0835208222511976,0.994751038994988
2007-10-08,0.7605847222222222,1.39126,1.216069219015792,0.6361938737705115
2007-10-09,1.172123611111111,2.0140866666666666,1.216069219015792,1.4030347985295835
2007-10-10,0.8103972222222222,1.7751933333333334,1.216069219015792,0.6856498213197207
2007-10-11,1.2030874999999999,2.2727133333333334,1.216069219015792,0.6158887151955169
2007-10-12,1.3295166666666667,1.8052066666666666,1.216069219015792,1.6495831534194705
2007-10-13,1.3380055555555557,3.11686,1.216069219015792,0.6166239589468897
2007-10-14,1.431425,1.9781933333333332,1.216069219015792,1.280933242446508
2007-10-15,0.8793958333333333,1.44968,1.1027947312425885,1.1119720611878665
2007-10-16,1.3641958333333333,1.3300066666666668,1.1027947312425885,1.5834188142092889
2007-10-17,1.0950902777777778,1.64202,1.1027947312425885,1.2856708024118737
2007-10-18,1.054534722222222,1.7366666666666666,1.1027947312425885,0.8110423096922541
2007-10-19,1.4483666666666668,1.2824133333333334,1.1027947312425885,2.101704291960382
2007-10-20,1.1529486111111111,1.2704199999999999,1.1027947312425885,2.271652767486955
2007-10-21,1.3485694444444445,1.7372733333333334,1.1027947312425885,1.6877839076768912
2007-10-22,1.1478444444444444,1.2346466666666667,1.1316188167833112,2.155790944811233
2007-10-23,1.3608972222222222,2.8076133333333333,1.1316188167833112,1.2274998522344427
2007-10-24,1.2955805555555555,2.4368866666666666,1.1316188167833112,0.726107801938133
2007-10-25,1.2874430555555554,2.294966666666667,1.1316188167833112,0.8975347333815072
2007-10-26,0.9983111111111111,1.2250333333333332,1.1316188167833112,1.3503806210270228
2007-10-27,1.2400611111111113,0.28922000000000003,1.1316188167833112,4.732030507691122
2007-10-28,0.3556652777777778,0.28145333333333333,1.1316188167833112,1.0357335919613329
2007-10-29,0.37876944444444444,0.26997333333333334,0.8602883358008098,0.8423634005296439
2007-10-30,0.5632,0.26095999999999997,0.8602883358008098,3.2553387971834242
2007-10-31,0.8911180555555556,1.0102933333333335,0.8602883358008098,2.2664620052743585
2007-11-01,0.3445944444444444,0.4523066666666667,0.8602883358008098,1.0036987684231777
2007-11-02,1.002501388888889,1.6383999999999999,0.8602883358008098,1.9212304927799007
2007-11-03,0.3420486111111111,0.45332000000000006,0.8602883358008098,1.0119684653404681
2007-11-04,1.0317263888888888,3.0537466666666666,0.8602883358008098,0.5134826218325771
2007-11-05,1.0420777777777779,1.66102,1.1772267190529837,0.9882922537544025
2007-11-06,1.4460958333333334,1.6415333333333333,1.1772267190529837,1.380339359688349
2007-11-07,1.2810819444444446,2.9741,1.1772267190529837,0.8068361234412158
2007-11-08,1.0424027777777778,2.1194533333333334,1.1772267190529837,0.7595316855428775
2007-11-09,1.5077958333333334,2.04648,1.1772267190529837,1.6276358337851444
2007-11-10,1.813611111111111,3.5929133333333336,1.1772267190529837,0.8780679688589924
2007-11-11,1.3105027777777778,2.4814533333333335,1.1772267190529837,0.6041271044815705
2007-11-12,1.4973236111111112,2.6109533333333337,1.2838718343900852,1.1726144172830053
2007-11-13,1.537776388888889,2.8355466666666667,1.2838718343900852,1.5420184177114924
2007-11-14,1.4222180555555555,2.0942933333333333,1.2838718343900852,1.3460395574586637
2007-11-15,1.0361027777777778,1.801386666666667,1.2838718343900852,0.8095231164798913
